Source,Target,Weight,Journal
"Pound, Ezra","De Gourmont, Remy",3,poetry-little-review-edges
"Pound, Ezra",H. D.,3,poetry-little-review-edges
"Pound, Ezra","Symons, Arthur",2,poetry-little-review-edges
"Pound, Ezra","Cocteau, Jean",2,poetry-little-review-edges
"Pound, Ezra",Kiang Kang-Hu,2,poetry-little-review-edges
"Pound, Ezra","Jennings, Leslie Nelson",2,poetry-little-review-edges
"Pound, Ezra","Laforgue, Jules",2,poetry-little-review-edges
"Pound, Ezra","Williams, William Carlos",10,poetry-little-review-edges
"Pound, Ezra","Sanders, Abel",2,poetry-little-review-edges
"Pound, Ezra","Yeats, William Butler",10,poetry-little-review-edges
"Pound, Ezra","Wyatt, Edith",7,poetry-little-review-edges
"Pound, Ezra","Michelson, Max",5,poetry-little-review-edges
"Pound, Ezra","Howard, Katherine",2,poetry-little-review-edges
"Pound, Ezra","De Bosschère, Jean",3,poetry-little-review-edges
"Pound, Ezra","Bodenheim, Maxwell",12,poetry-little-review-edges
"Pound, Ezra","Norton, Grace Fallow",2,poetry-little-review-edges
"Pound, Ezra","Sanborn, Robert Alden",4,poetry-little-review-edges
"Pound, Ezra","Hoyt, Helen",4,poetry-little-review-edges
"Pound, Ezra","Saphier, William",4,poetry-little-review-edges
"Pound, Ezra","Dismorr, Jessie",2,poetry-little-review-edges
"Pound, Ezra","Anderson, Margaret C.",17,poetry-little-review-edges
"Pound, Ezra","Deutsch, Babette",2,poetry-little-review-edges
"Pound, Ezra","Barry, Iris",3,poetry-little-review-edges
"Pound, Ezra","Bynner, Witter",6,poetry-little-review-edges
"Pound, Ezra","Ficke, Arthur Davison",6,poetry-little-review-edges
"Pound, Ezra","Monro, Harold",2,poetry-little-review-edges
"Pound, Ezra","Joyce, James",15,poetry-little-review-edges
"Pound, Ezra","Flint, F. S.",4,poetry-little-review-edges
"Pound, Ezra","Drinkwater, John",3,poetry-little-review-edges
"Pound, Ezra","Ridge, Lola",2,poetry-little-review-edges
"Pound, Ezra","Sandburg, Carl",7,poetry-little-review-edges
"Pound, Ezra","Shaw, Frances",2,poetry-little-review-edges
"Pound, Ezra","Butts, Mary",4,poetry-little-review-edges
"Pound, Ezra","von Freytag-Loringhoven, Elsa (Baroness)",3,poetry-little-review-edges
"Pound, Ezra","Crane, Hart",2,poetry-little-review-edges
"Pound, Ezra","Turbyfill, Mark",4,poetry-little-review-edges
"Pound, Ezra","Cromwell, Gladys",2,poetry-little-review-edges
"Pound, Ezra","Barnes, Alfred C.",2,poetry-little-review-edges
"Pound, Ezra","Browne, Maurice",2,poetry-little-review-edges
"Pound, Ezra","Lowell, Amy",11,poetry-little-review-edges
"Pound, Ezra","Webb, Winifred",2,poetry-little-review-edges
"Pound, Ezra","Davis, Fannie Stearns",2,poetry-little-review-edges
"Pound, Ezra","Rhys, Ernest",3,poetry-little-review-edges
"Pound, Ezra","Widdemer, Margaret",3,poetry-little-review-edges
"Pound, Ezra","Hartley, Marsden",3,poetry-little-review-edges
"Pound, Ezra","Conkling, Grace Hazard",3,poetry-little-review-edges
"Pound, Ezra","Kreymborg, Alfred",6,poetry-little-review-edges
"Pound, Ezra","Cawein, Madison",3,poetry-little-review-edges
"Pound, Ezra","Lindsay, Vachel",5,poetry-little-review-edges
"Pound, Ezra","Jones, Howard Mumford",2,poetry-little-review-edges
"Pound, Ezra","Lewis, Wyndham",10,poetry-little-review-edges
"Pound, Ezra","Richardson, Dorothy M.",8,poetry-little-review-edges
"Pound, Ezra","Wood, Clement",2,poetry-little-review-edges
"Pound, Ezra","Broadus, Edmund Kemper",2,poetry-little-review-edges
"Pound, Ezra","Campbell, Nancy",2,poetry-little-review-edges
"Pound, Ezra","Carr, Daphne",2,poetry-little-review-edges
"Pound, Ezra","Eliot, T. S.",8,poetry-little-review-edges
"Pound, Ezra","Kaun, Alexander S.",3,poetry-little-review-edges
"Pound, Ezra","Holley, Horace",2,poetry-little-review-edges
"Pound, Ezra","Shanafelt, Clara",3,poetry-little-review-edges
"Pound, Ezra","Monroe, Harriet",44,poetry-little-review-edges
"Pound, Ezra","Beach, Joseph Warren",2,poetry-little-review-edges
"Pound, Ezra","Kilmer, Joyce",2,poetry-little-review-edges
"Pound, Ezra","Spire, André",2,poetry-little-review-edges
"Pound, Ezra","Glaenzer, Richard Butler",2,poetry-little-review-edges
"Pound, Ezra","Fitzgerald, Ellen",2,poetry-little-review-edges
"Pound, Ezra","Wilkinson, Florence",2,poetry-little-review-edges
"Pound, Ezra","Fuller, Henry B.",2,poetry-little-review-edges
"Piper, Edwin Ford","Crawford, Nelson Antrim",3,poetry-little-review-edges
"Piper, Edwin Ford","Henderson, Alice C.",2,poetry-little-review-edges
"Piper, Edwin Ford","Carnevali, Emanuel",2,poetry-little-review-edges
"Piper, Edwin Ford","Monroe, Harriet",3,poetry-little-review-edges
"Piper, Edwin Ford","Aldington, Richard",2,poetry-little-review-edges
"Piper, Edwin Ford","Davis, H. L.",2,poetry-little-review-edges
"Twitchell, Anna Spencer","Tietjens, Eunice",2,poetry-little-review-edges
"Twitchell, Anna Spencer","Henderson, Alice C.",2,poetry-little-review-edges
"Twitchell, Anna Spencer","Monroe, Harriet",3,poetry-little-review-edges
"Twitchell, Anna Spencer","Shaw, Frances",2,poetry-little-review-edges
"Lewis, Wyndham","Solon, Israel",2,poetry-little-review-edges
"Lewis, Wyndham","Sanders, Abel",2,poetry-little-review-edges
"Lewis, Wyndham","Williams, William Carlos",3,poetry-little-review-edges
"Lewis, Wyndham","Gilmore, Louis",3,poetry-little-review-edges
"Lewis, Wyndham","Groff, Alice",2,poetry-little-review-edges
"Lewis, Wyndham",jh,9,poetry-little-review-edges
"Lewis, Wyndham","Hueffer, Ford Maddox",4,poetry-little-review-edges
"Lewis, Wyndham",Li Po,2,poetry-little-review-edges
"Lewis, Wyndham","Bodenheim, Maxwell",5,poetry-little-review-edges
"Lewis, Wyndham",Po Chu-I,2,poetry-little-review-edges
"Lewis, Wyndham","Puteklis, Louis",2,poetry-little-review-edges
"Lewis, Wyndham","Rodker, John",3,poetry-little-review-edges
"Lewis, Wyndham","Dismorr, Jessie",2,poetry-little-review-edges
"Lewis, Wyndham","Eliot, T. S.",3,poetry-little-review-edges
"Lewis, Wyndham","Joyce, James",4,poetry-little-review-edges
"Lewis, Wyndham",Sasaki,2,poetry-little-review-edges
"Lewis, Wyndham",E. P.,4,poetry-little-review-edges
"Lewis, Wyndham","Anderson, Margaret C.",7,poetry-little-review-edges
"Lewis, Wyndham","De Gourmont, Remy",3,poetry-little-review-edges
"Lewis, Wyndham","Symons, Arthur",2,poetry-little-review-edges
"Lewis, Wyndham","Sinclair, May",3,poetry-little-review-edges
"Lewis, Wyndham","Waley, Arthur",2,poetry-little-review-edges
"Peyton, John R. C.","Monroe, Harriet",2,poetry-little-review-edges
"Peyton, John R. C.","Garnett, Louise Ayres",2,poetry-little-review-edges
"Jones, Howard Mumford","Fletcher, John Gould",2,poetry-little-review-edges
"Jones, Howard Mumford","Monroe, Harriet",2,poetry-little-review-edges
"Trench, Herbert","Henderson, Alice C.",2,poetry-little-review-edges
"Trench, Herbert","Fletcher, John Gould",2,poetry-little-review-edges
"Trench, Herbert","Monroe, Harriet",2,poetry-little-review-edges
"Trench, Herbert","Lowell, Amy",2,poetry-little-review-edges
"Carter, Huntly","Ficke, Arthur Davison",3,poetry-little-review-edges
"Carter, Huntly","Nietzsche, Friedrich",2,poetry-little-review-edges
"Carter, Huntly","Schuchert, Herman",2,poetry-little-review-edges
"Carter, Huntly","Anderson, Margaret C.",3,poetry-little-review-edges
"Carter, Huntly",K.,3,poetry-little-review-edges
"Carter, Huntly",The Scavanger',2,poetry-little-review-edges
"Carter, Huntly","Aldington, Richard",3,poetry-little-review-edges
"Carter, Huntly","Frank, Florence Kiper",2,poetry-little-review-edges
"Carter, Huntly","Kaun, Alexander S.",2,poetry-little-review-edges
"Carter, Huntly","Comfort, Will Levington",3,poetry-little-review-edges
"Lindsay, Vachel","Michelson, Max",2,poetry-little-review-edges
"Lindsay, Vachel","Howard, Katherine",2,poetry-little-review-edges
"Lindsay, Vachel","Williams, William Carlos",2,poetry-little-review-edges
"Lindsay, Vachel","Sanborn, Robert Alden",2,poetry-little-review-edges
"Lindsay, Vachel","Monroe, Harriet",8,poetry-little-review-edges
"Lindsay, Vachel","Aldington, Richard",2,poetry-little-review-edges
"Lindsay, Vachel","Widdemer, Margaret",2,poetry-little-review-edges
"Lindsay, Vachel","Masters, Edgar Lee",3,poetry-little-review-edges
"Lindsay, Vachel","Colum, Padraic",2,poetry-little-review-edges
"Lindsay, Vachel","Henderson, Alice C.",5,poetry-little-review-edges
"Lindsay, Vachel","Birch, Helen Louise",2,poetry-little-review-edges
"Lindsay, Vachel","Kreymborg, Alfred",2,poetry-little-review-edges
"Stone, Lee A.","Soule, George",2,poetry-little-review-edges
"Stone, Lee A.","Foster, George Burman",2,poetry-little-review-edges
"Stone, Lee A.",M. H. P.,2,poetry-little-review-edges
"Stone, Lee A.","Wing, DeWitt C.",2,poetry-little-review-edges
"Stone, Lee A.","Tietjens, Eunice",2,poetry-little-review-edges
"Stone, Lee A.","Chenery, William L.",2,poetry-little-review-edges
"Stone, Lee A.","Saphier, William",2,poetry-little-review-edges
"Kilmer, Aline","Crawford, Nelson Antrim",2,poetry-little-review-edges
"Kilmer, Aline","Monroe, Harriet",2,poetry-little-review-edges
"Kreymborg, Alfred","Wyatt, Edith",2,poetry-little-review-edges
"Kreymborg, Alfred","Michelson, Max",3,poetry-little-review-edges
"Kreymborg, Alfred","Carnevali, Emanuel",4,poetry-little-review-edges
"Kreymborg, Alfred",jh,2,poetry-little-review-edges
"Kreymborg, Alfred","Williams, William Carlos",3,poetry-little-review-edges
"Kreymborg, Alfred","Gilbert, Morris",2,poetry-little-review-edges
"Kreymborg, Alfred",H. H.,2,poetry-little-review-edges
"Kreymborg, Alfred","Sandburg, Carl",5,poetry-little-review-edges
"Kreymborg, Alfred","Henderson, Alice C.",7,poetry-little-review-edges
"Kreymborg, Alfred","Cromwell, Gladys",2,poetry-little-review-edges
"Kreymborg, Alfred","Lowell, Amy",2,poetry-little-review-edges
"Kreymborg, Alfred","Waley, Arthur",2,poetry-little-review-edges
"Kreymborg, Alfred","Solon, Israel",2,poetry-little-review-edges
"Kreymborg, Alfred","Deutsch, Babette",2,poetry-little-review-edges
"Kreymborg, Alfred","Hartley, Marsden",3,poetry-little-review-edges
"Kreymborg, Alfred","Aldington, Richard",4,poetry-little-review-edges
"Kreymborg, Alfred","Birch, Helen Louise",2,poetry-little-review-edges
"Kreymborg, Alfred","Flint, F. S.",2,poetry-little-review-edges
"Kreymborg, Alfred","Conkling, Hilda",2,poetry-little-review-edges
"Kreymborg, Alfred","Lee, Agnes",2,poetry-little-review-edges
"Kreymborg, Alfred","Wattles, Willard",2,poetry-little-review-edges
"Kreymborg, Alfred","Morton, David",2,poetry-little-review-edges
"Kreymborg, Alfred",E. P.,2,poetry-little-review-edges
"Kreymborg, Alfred","Monroe, Harriet",13,poetry-little-review-edges
"Kreymborg, Alfred","Anderson, Margaret C.",2,poetry-little-review-edges
"Conkling, Grace Hazard","Stevens, Wallace",2,poetry-little-review-edges
"Conkling, Grace Hazard","Henderson, Alice C.",4,poetry-little-review-edges
"Conkling, Grace Hazard","Dudley, Dorothy",2,poetry-little-review-edges
"Conkling, Grace Hazard","Fletcher, John Gould",2,poetry-little-review-edges
"Conkling, Grace Hazard","Bodenheim, Maxwell",2,poetry-little-review-edges
"Conkling, Grace Hazard","Dudley, Helen",2,poetry-little-review-edges
"Conkling, Grace Hazard","Monroe, Harriet",7,poetry-little-review-edges
"Conkling, Grace Hazard","Crawford, Nelson Antrim",2,poetry-little-review-edges
"Conkling, Grace Hazard","Gilbert, Morris",2,poetry-little-review-edges
"Conkling, Grace Hazard","Tietjens, Eunice",2,poetry-little-review-edges
"Conkling, Grace Hazard","Wheelock, John Hall",2,poetry-little-review-edges
"Conkling, Grace Hazard","Lowell, Amy",3,poetry-little-review-edges
"Conkling, Grace Hazard","Sandburg, Carl",3,poetry-little-review-edges
"Austin, Mary","Monroe, Harriet",3,poetry-little-review-edges
"Austin, Mary","Henderson, Alice C.",3,poetry-little-review-edges
"Austin, Mary","Carnevali, Emanuel",2,poetry-little-review-edges
"Hartley, Marsden","Williams, William Carlos",4,poetry-little-review-edges
"Hartley, Marsden","Yeats, William Butler",2,poetry-little-review-edges
"Hartley, Marsden","Gilmore, Louis",3,poetry-little-review-edges
"Hartley, Marsden","Carnevali, Emanuel",4,poetry-little-review-edges
"Hartley, Marsden",jh,2,poetry-little-review-edges
"Hartley, Marsden","Bodenheim, Maxwell",2,poetry-little-review-edges
"Hartley, Marsden","Monroe, Harriet",5,poetry-little-review-edges
"Hartley, Marsden","Rodker, John",4,poetry-little-review-edges
"Hartley, Marsden","Richardson, Dorothy M.",3,poetry-little-review-edges
"Hartley, Marsden","Joyce, James",3,poetry-little-review-edges
"Hartley, Marsden","Henderson, Alice C.",2,poetry-little-review-edges
"Hartley, Marsden",E. P.,2,poetry-little-review-edges
"Hartley, Marsden","Anderson, Margaret C.",4,poetry-little-review-edges
"Hartley, Marsden",H. D.,2,poetry-little-review-edges
"Masseck, Clinton","Lowell, Amy",2,poetry-little-review-edges
"Hueffer, Ford Maddox","Williams, William Carlos",3,poetry-little-review-edges
"Hueffer, Ford Maddox","Michelson, Max",2,poetry-little-review-edges
"Hueffer, Ford Maddox",jh,4,poetry-little-review-edges
"Hueffer, Ford Maddox","Bodenheim, Maxwell",2,poetry-little-review-edges
"Hueffer, Ford Maddox","Aldington, Richard",2,poetry-little-review-edges
"Hueffer, Ford Maddox","Monroe, Harriet",4,poetry-little-review-edges
"Hueffer, Ford Maddox","Rodker, John",4,poetry-little-review-edges
"Hueffer, Ford Maddox","Dismorr, Jessie",2,poetry-little-review-edges
"Hueffer, Ford Maddox","Jepson, Edgar",2,poetry-little-review-edges
"Hueffer, Ford Maddox","Joyce, James",6,poetry-little-review-edges
"Hueffer, Ford Maddox","Henderson, Alice C.",3,poetry-little-review-edges
"Hueffer, Ford Maddox",E. P.,5,poetry-little-review-edges
"Hueffer, Ford Maddox","Fletcher, John Gould",2,poetry-little-review-edges
"Hueffer, Ford Maddox","Kilmer, Joyce",2,poetry-little-review-edges
"Hueffer, Ford Maddox","Hoyt, Helen",2,poetry-little-review-edges
"Hueffer, Ford Maddox","Sinclair, May",2,poetry-little-review-edges
"Hueffer, Ford Maddox","Lowell, Amy",2,poetry-little-review-edges
"Rhys, Ernest","Monroe, Harriet",3,poetry-little-review-edges
"Stephens, James","Ficke, Arthur Davison",2,poetry-little-review-edges
"Stephens, James",M. H. P.,2,poetry-little-review-edges
"Stephens, James","Soule, George",2,poetry-little-review-edges
"Stephens, James","Foster, George Burman",2,poetry-little-review-edges
"Stephens, James","Swawite, Marguerite",2,poetry-little-review-edges
"Stephens, James","Anderson, Margaret C.",2,poetry-little-review-edges
"Stephens, James","Sell, Henry Blackman",2,poetry-little-review-edges
"Stephens, James","Wing, DeWitt C.",2,poetry-little-review-edges
"Stephens, James","Tietjens, Eunice",2,poetry-little-review-edges
"Stephens, James","Lowell, Amy",2,poetry-little-review-edges
"Stephens, James","Wells, H. G.",2,poetry-little-review-edges
"Davis, Fannie Stearns","Monroe, Harriet",2,poetry-little-review-edges
Wang Wei,"Monroe, Harriet",2,poetry-little-review-edges
Wang Wei,"Tietjens, Eunice",2,poetry-little-review-edges
"Webb, Winifred","Monroe, Harriet",2,poetry-little-review-edges
"Damon, S. Foster","Solon, Israel",2,poetry-little-review-edges
"Damon, S. Foster","von Freytag-Loringhoven, Elsa (Baroness)",2,poetry-little-review-edges
"Damon, S. Foster","Williams, William Carlos",2,poetry-little-review-edges
"Damon, S. Foster","Barnes, Djuna",3,poetry-little-review-edges
"Damon, S. Foster","Joyce, James",2,poetry-little-review-edges
"Damon, S. Foster","Stevens, Wallace",2,poetry-little-review-edges
"Damon, S. Foster","Anderson, Margaret C.",3,poetry-little-review-edges
D. C. W.,"Ficke, Arthur Davison",2,poetry-little-review-edges
D. C. W.,"Wells, H. G.",2,poetry-little-review-edges
D. C. W.,"Arnold, Matthew",2,poetry-little-review-edges
D. C. W.,"Soule, George",2,poetry-little-review-edges
D. C. W.,"Foster, George Burman",2,poetry-little-review-edges
D. C. W.,M. H. P.,2,poetry-little-review-edges
D. C. W.,"Sell, Henry Blackman",2,poetry-little-review-edges
D. C. W.,"Iverson, Sade",2,poetry-little-review-edges
D. C. W.,"Wing, DeWitt C.",2,poetry-little-review-edges
D. C. W.,"Nietzsche, Friedrich",2,poetry-little-review-edges
D. C. W.,"Tietjens, Eunice",2,poetry-little-review-edges
D. C. W.,"Butler, Samuel",2,poetry-little-review-edges
"Buzzell, Francis","Monroe, Harriet",2,poetry-little-review-edges
"Lowell, Amy","Hunt, Richard",3,poetry-little-review-edges
"Lowell, Amy","Macdougall, Allan Ross",2,poetry-little-review-edges
"Lowell, Amy",A Boy Reader,2,poetry-little-review-edges
"Lowell, Amy","McCarthy, John Russell",2,poetry-little-review-edges
"Lowell, Amy",jh,3,poetry-little-review-edges
"Lowell, Amy",K.,6,poetry-little-review-edges
"Lowell, Amy","Dawson, Mitchell",4,poetry-little-review-edges
"Lowell, Amy","Masters, Edgar Lee",5,poetry-little-review-edges
"Lowell, Amy","Tietjens, Eunice",10,poetry-little-review-edges
"Lowell, Amy","Seiffert, Marjorie Allen",2,poetry-little-review-edges
"Lowell, Amy","Stevens, Wallace",4,poetry-little-review-edges
"Lowell, Amy","Henderson, Alice C.",14,poetry-little-review-edges
"Lowell, Amy","Fletcher, John Gould",9,poetry-little-review-edges
"Lowell, Amy","Maeterlinck, Maurice",2,poetry-little-review-edges
"Lowell, Amy","Teasdale, Sara",2,poetry-little-review-edges
"Lowell, Amy","Reed, John",2,poetry-little-review-edges
"Lowell, Amy","Schuchert, Herman",4,poetry-little-review-edges
"Lowell, Amy","Aldis, Mary",2,poetry-little-review-edges
"Lowell, Amy","Stearns, Mary Adams",2,poetry-little-review-edges
"Lowell, Amy","Cournos, John",2,poetry-little-review-edges
"Lowell, Amy","Gabirol, Ibn",2,poetry-little-review-edges
"Lowell, Amy","Freer, Agnes Lee",3,poetry-little-review-edges
"Lowell, Amy",A. E.,2,poetry-little-review-edges
"Lowell, Amy",The Scavanger',3,poetry-little-review-edges
"Lowell, Amy","Skinner, Constance",2,poetry-little-review-edges
"Lowell, Amy","Waley, Arthur",3,poetry-little-review-edges
"Lowell, Amy","Stewart, H. W.",2,poetry-little-review-edges
"Lowell, Amy","Dudley, Dorothy",2,poetry-little-review-edges
"Lowell, Amy","Deutsch, Babette",2,poetry-little-review-edges
"Lowell, Amy","Wilkinson, Marguerite",2,poetry-little-review-edges
"Lowell, Amy","Knopf, Alfred A.",3,poetry-little-review-edges
"Lowell, Amy","Turbyfill, Mark",5,poetry-little-review-edges
"Lowell, Amy","Bodenheim, Maxwell",10,poetry-little-review-edges
"Lowell, Amy","Hagedorn, Hermann",2,poetry-little-review-edges
"Lowell, Amy","Dudley, Helen",2,poetry-little-review-edges
"Lowell, Amy","Aldington, Richard",11,poetry-little-review-edges
"Lowell, Amy","Cannéll, Skipwith",3,poetry-little-review-edges
"Lowell, Amy","Driscoll, Louise",2,poetry-little-review-edges
"Lowell, Amy","Colum, Padraic",4,poetry-little-review-edges
"Lowell, Amy","Comfort, Will Levington",4,poetry-little-review-edges
"Lowell, Amy","Saphier, William",3,poetry-little-review-edges
"Lowell, Amy","Lee, Agnes",3,poetry-little-review-edges
"Lowell, Amy","Chenery, William L.",2,poetry-little-review-edges
"Lowell, Amy","Foster, George Burman",9,poetry-little-review-edges
"Lowell, Amy","Goldman, Emma",2,poetry-little-review-edges
"Lowell, Amy","Brooke, Rupert",3,poetry-little-review-edges
"Lowell, Amy","Soule, George",8,poetry-little-review-edges
"Lowell, Amy","Cheyne, Elizabeth Gibson",2,poetry-little-review-edges
"Lowell, Amy","Anderson, Margaret C.",15,poetry-little-review-edges
"Lowell, Amy",H. D.,3,poetry-little-review-edges
"Lowell, Amy","Kilmer, Joyce",2,poetry-little-review-edges
"Lowell, Amy","Aiken, Conrad",2,poetry-little-review-edges
"Lowell, Amy","Ashleigh, Charles",5,poetry-little-review-edges
"Lowell, Amy","Michelson, Max",4,poetry-little-review-edges
"Lowell, Amy","Wilde, Oscar",2,poetry-little-review-edges
"Lowell, Amy",M. H. P.,2,poetry-little-review-edges
"Lowell, Amy","Groff, Alice",3,poetry-little-review-edges
"Lowell, Amy","Iverson, Sade",3,poetry-little-review-edges
"Lowell, Amy","Campbell, Joseph",2,poetry-little-review-edges
"Lowell, Amy","Wing, DeWitt C.",4,poetry-little-review-edges
"Lowell, Amy","Cann, Louise Gebhard",2,poetry-little-review-edges
"Lowell, Amy","Gilbert, Morris",2,poetry-little-review-edges
"Lowell, Amy","Goethe, Johann Wolfgang von",2,poetry-little-review-edges
"Lowell, Amy","Hoyt, Helen",8,poetry-little-review-edges
"Lowell, Amy","De Braila, Lupo",2,poetry-little-review-edges
"Lowell, Amy","Bynner, Witter",7,poetry-little-review-edges
"Lowell, Amy","Ficke, Arthur Davison",6,poetry-little-review-edges
"Lowell, Amy","Joyce, James",2,poetry-little-review-edges
"Lowell, Amy","Bauer, Harold",2,poetry-little-review-edges
"Lowell, Amy","Flint, F. S.",5,poetry-little-review-edges
"Lowell, Amy","Sell, Henry Blackman",3,poetry-little-review-edges
"Lowell, Amy","Crawford, Nelson Antrim",3,poetry-little-review-edges
"Lowell, Amy","Nietzsche, Friedrich",7,poetry-little-review-edges
"Lowell, Amy","Lawrence, D. H.",2,poetry-little-review-edges
"Lowell, Amy","O'Brien, Edward J.",2,poetry-little-review-edges
"Lowell, Amy","Symons, Arthur",3,poetry-little-review-edges
"Lowell, Amy",S. H. G.,2,poetry-little-review-edges
"Lowell, Amy","Monroe, Harriet",23,poetry-little-review-edges
"Lowell, Amy",R. G.,2,poetry-little-review-edges
"Lowell, Amy","Upward, Allen",3,poetry-little-review-edges
"Lowell, Amy","Swawite, Marguerite",4,poetry-little-review-edges
"Lowell, Amy","Frank, Florence Kiper",7,poetry-little-review-edges
"Lowell, Amy","Kaun, Alexander S.",6,poetry-little-review-edges
"Lowell, Amy","Sandburg, Carl",6,poetry-little-review-edges
"Lowell, Amy","Wolff, Adolf",2,poetry-little-review-edges
"Lowell, Amy","Fuller, Henry B.",2,poetry-little-review-edges
"Sell, Henry Blackman","Ficke, Arthur Davison",4,poetry-little-review-edges
"Sell, Henry Blackman",S. H. G.,2,poetry-little-review-edges
"Sell, Henry Blackman",A. S. K.,2,poetry-little-review-edges
"Sell, Henry Blackman",M. H. P.,3,poetry-little-review-edges
"Sell, Henry Blackman","Iverson, Sade",3,poetry-little-review-edges
"Sell, Henry Blackman","Wing, DeWitt C.",5,poetry-little-review-edges
"Sell, Henry Blackman","Tietjens, Eunice",5,poetry-little-review-edges
"Sell, Henry Blackman","Anderson, Margaret C.",4,poetry-little-review-edges
"Sell, Henry Blackman","Arnold, Matthew",2,poetry-little-review-edges
"Sell, Henry Blackman","Butler, Samuel",2,poetry-little-review-edges
"Sell, Henry Blackman","Ashleigh, Charles",2,poetry-little-review-edges
"Sell, Henry Blackman","Soule, George",5,poetry-little-review-edges
"Sell, Henry Blackman","Foster, George Burman",5,poetry-little-review-edges
"Sell, Henry Blackman","Swawite, Marguerite",3,poetry-little-review-edges
"Sell, Henry Blackman","Nietzsche, Friedrich",4,poetry-little-review-edges
"Sell, Henry Blackman","Wells, H. G.",3,poetry-little-review-edges
"Sell, Henry Blackman","Kaun, Alexander S.",2,poetry-little-review-edges
N. A. C.,"Monroe, Harriet",2,poetry-little-review-edges
N. A. C.,"Henderson, Alice C.",2,poetry-little-review-edges
N. A. C.,"McAlmon, Robert",2,poetry-little-review-edges
N. A. C.,"Crawford, Nelson Antrim",2,poetry-little-review-edges
"Cromwell, Gladys","Monroe, Harriet",2,poetry-little-review-edges
"de la Mare, Walter","Monroe, Harriet",2,poetry-little-review-edges
"O'Donnell, Charles L.","Henderson, Alice C.",4,poetry-little-review-edges
"O'Donnell, Charles L.","Aldington, Richard",2,poetry-little-review-edges
"O'Donnell, Charles L.",A. F.,2,poetry-little-review-edges
"O'Donnell, Charles L.","Tietjens, Eunice",3,poetry-little-review-edges
"O'Donnell, Charles L.","Monroe, Harriet",4,poetry-little-review-edges
"Nietzsche, Friedrich","Schnack, Fritz",2,poetry-little-review-edges
"Nietzsche, Friedrich","Macdougall, Allan Ross",2,poetry-little-review-edges
"Nietzsche, Friedrich",S. H. G.,2,poetry-little-review-edges
"Nietzsche, Friedrich",M. H. P.,2,poetry-little-review-edges
"Nietzsche, Friedrich","Groff, Alice",3,poetry-little-review-edges
"Nietzsche, Friedrich","Aldington, Richard",5,poetry-little-review-edges
"Nietzsche, Friedrich","Iverson, Sade",4,poetry-little-review-edges
"Nietzsche, Friedrich",K.,6,poetry-little-review-edges
"Nietzsche, Friedrich","Dawson, Mitchell",3,poetry-little-review-edges
"Nietzsche, Friedrich","Wing, DeWitt C.",4,poetry-little-review-edges
"Nietzsche, Friedrich","Hoyt, Helen",2,poetry-little-review-edges
"Nietzsche, Friedrich","Goldman, Emma",2,poetry-little-review-edges
"Nietzsche, Friedrich","Tietjens, Eunice",6,poetry-little-review-edges
"Nietzsche, Friedrich","Butler, Samuel",2,poetry-little-review-edges
"Nietzsche, Friedrich","Bynner, Witter",2,poetry-little-review-edges
"Nietzsche, Friedrich","Sandburg, Carl",2,poetry-little-review-edges
"Nietzsche, Friedrich","Ficke, Arthur Davison",7,poetry-little-review-edges
"Nietzsche, Friedrich","Fletcher, John Gould",2,poetry-little-review-edges
"Nietzsche, Friedrich","Schuchert, Herman",3,poetry-little-review-edges
"Nietzsche, Friedrich",A. E.,2,poetry-little-review-edges
"Nietzsche, Friedrich","De Braila, Lupo",2,poetry-little-review-edges
"Nietzsche, Friedrich","Bodenheim, Maxwell",3,poetry-little-review-edges
"Nietzsche, Friedrich","Davis, F. Guy",2,poetry-little-review-edges
"Nietzsche, Friedrich",R. G.,3,poetry-little-review-edges
"Nietzsche, Friedrich","Flint, F. S.",2,poetry-little-review-edges
"Nietzsche, Friedrich","Arnold, Matthew",2,poetry-little-review-edges
"Nietzsche, Friedrich","Comfort, Will Levington",4,poetry-little-review-edges
"Nietzsche, Friedrich",The Scavanger',4,poetry-little-review-edges
"Nietzsche, Friedrich","Ashleigh, Charles",2,poetry-little-review-edges
"Nietzsche, Friedrich","Shanafelt, Clara",2,poetry-little-review-edges
"Nietzsche, Friedrich","Soule, George",5,poetry-little-review-edges
"Nietzsche, Friedrich","Foster, George Burman",5,poetry-little-review-edges
"Nietzsche, Friedrich","Swawite, Marguerite",2,poetry-little-review-edges
"Nietzsche, Friedrich","Anderson, Margaret C.",9,poetry-little-review-edges
"Nietzsche, Friedrich","Frank, Florence Kiper",2,poetry-little-review-edges
"Nietzsche, Friedrich","Saphier, William",3,poetry-little-review-edges
"Nietzsche, Friedrich","Kaun, Alexander S.",6,poetry-little-review-edges
"Nietzsche, Friedrich","Wells, H. G.",2,poetry-little-review-edges
"Bryher, W.","Monroe, Harriet",2,poetry-little-review-edges
"Bryher, W.","Winters, Yvor",2,poetry-little-review-edges
"Hudson, Stephen",jh,2,poetry-little-review-edges
"Hudson, Stephen","Anderson, Margaret C.",2,poetry-little-review-edges
"Hudson, Stephen","von Freytag-Loringhoven, Elsa (Baroness)",2,poetry-little-review-edges
"Hudson, Stephen","Crane, Hart",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Solon, Israel",4,poetry-little-review-edges
